member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M003248,2022,2017,5,76,USA,Southwest,Individual,167.7,0,0,2,0,1,1,0,,5,1,0.131,0.003,0,0,0.0,0,90,2022-01-24,2022-02-09,1,0
M003248,2023,2017,6,76,USA,Southwest,Individual,191.84,0,2,4,0,3,0,0,,0,1,0.136,0.005,0,1,0.0,0,116,2023-04-08,,0,1
M003248,2024,2017,7,76,USA,Southwest,Individual,197.37,0,2,1,2,1,0,0,,0,0,0.141,0.007,0,0,0.0,0,61,2024-08-17,,0,0
M003249,2022,2015,7,61,USA,Northeast,Retired,87.46,0,3,6,1,2,0,0,,0,5,0.332,0.103,0,0,211.15,0,33,2022-10-02,2022-10-06,1,0
M003249,2023,2015,8,61,USA,Northeast,Retired,90.09,0,2,0,0,1,0,0,,0,2,0.337,0.105,0,0,0.0,0,56,2023-09-10,,0,1
M003249,2024,2015,9,61,USA,Northeast,Retired,93.17,0,0,1,1,2,0,0,,0,3,0.342,0.107,0,0,0.0,0,44,2024-12-08,2025-01-15,1,0
M003250,2022,2011,11,56,USA,Northeast,Premium,324.66,0,3,3,0,3,0,0,,0,3,0.258,0.064,1,0,0.0,0,15,2022-08-02,2022-09-19,1,0
M003250,2023,2011,12,56,USA,Northeast,Premium,335.18,0,1,0,1,5,0,0,,0,0,0.263,0.066,0,0,0.0,0,66,2023-02-10,,0,1
M003250,2024,2011,13,56,USA,Northeast,Premium,345.53,0,3,5,1,0,0,0,,0,7,0.268,0.068,0,0,0.0,0,48,2024-06-06,2024-07-13,1,0
M003251,2022,2015,7,58,USA,At-Large,Individual,175.85,0,3,0,1,3,1,1,Secretary,5,1,0.129,0.001,0,0,0.0,0,15,2022-07-24,2022-08-10,1,0
M003251,2023,2015,8,58,USA,At-Large,Individual,186.85,0,1,4,0,2,0,0,,0,2,0.134,0.003,0,0,0.0,0,46,2023-09-01,,0,1
M003251,2024,2015,9,58,USA,At-Large,Individual,184.55,0,7,0,2,3,0,0,,0,1,0.139,0.005,0,0,0.0,0,18,2024-01-31,2024-02-19,1,0
M003252,2022,2010,12,73,USA,West,Individual,168.82,1,5,3,2,3,0,0,,0,3,0.322,0.095,2,0,0.0,0,19,2022-08-03,2022-09-21,1,0
M003252,2023,2010,13,73,USA,West,Individual,175.99,1,4,4,1,5,0,0,,0,1,0.327,0.097,0,0,0.0,0,35,2023-07-13,,0,1
M003252,2024,2010,14,73,USA,West,Individual,184.48,1,2,1,0,3,0,0,,0,2,0.332,0.099,1,0,0.0,0,49,2024-04-12,2024-05-23,1,0
M003253,2022,2009,13,58,UK,Mid-Atlantic,Individual,188.79,1,4,2,0,1,1,0,,11,4,0.174,0.021,0,0,0.0,0,2,2022-12-02,,0,0
M003253,2023,2009,14,58,UK,Mid-Atlantic,Individual,186.36,1,1,1,5,5,0,0,,0,2,0.179,0.023,0,0,0.0,0,104,2023-11-11,2023-12-27,1,0
M003253,2024,2009,15,58,UK,Mid-Atlantic,Individual,181.0,1,3,2,0,4,1,0,,7,2,0.184,0.025,0,0,0.0,0,113,2024-09-23,,0,1
M003254,2022,2015,7,74,USA,At-Large,Individual,178.37,0,1,1,2,4,0,0,,0,1,0.171,0.022,0,0,0.0,0,99,2022-03-14,,0,0
M003254,2023,2015,8,74,USA,At-Large,Individual,174.82,0,0,1,0,0,1,0,,4,3,0.176,0.024,0,0,87.86,0,105,2023-05-01,,0,0
M003254,2024,2015,9,74,USA,At-Large,Individual,180.71,0,0,3,0,1,0,0,,0,2,0.181,0.026,0,0,75.72,0,117,2024-04-22,,0,0
M003255,2022,2013,9,60,USA,West,Student,46.61,0,0,1,2,3,0,0,,0,1,0.199,0.035,1,1,0.0,0,32,2022-02-15,,0,0
M003255,2023,2013,10,60,USA,West,Student,53.12,0,2,3,0,2,0,0,,0,3,0.204,0.037,1,0,491.72,0,25,2023-08-11,2023-08-26,1,0
M003255,2024,2013,11,60,USA,West,Student,54.88,0,3,1,2,4,0,0,,0,2,0.209,0.039,0,0,0.0,0,36,2024-09-03,,0,1
M003256,2022,2016,6,66,Brazil,West,Individual,185.91,0,1,0,0,2,0,0,,0,0,0.108,0.0,0,0,0.0,0,66,2022-08-13,2022-08-26,1,0
M003256,2023,2016,7,66,Brazil,West,Individual,180.28,0,3,3,0,2,0,0,,0,1,0.113,0.0,2,0,0.0,1,139,2023-11-23,,0,1
M003256,2024,2016,8,66,Brazil,West,Individual,194.82,0,3,2,0,7,0,0,,0,2,0.118,0.0,0,1,0.0,0,33,2024-02-05,,0,0
M003257,2022,2008,14,55,Canada,International,Individual,181.66,0,1,0,1,2,0,0,,0,1,0.207,0.037,0,0,0.0,0,70,2022-08-01,2022-08-23,1,0
M003257,2023,2008,15,55,Canada,International,Individual,185.14,0,3,3,2,3,0,0,,0,8,0.212,0.039,0,0,190.89,0,105,2023-02-14,,0,1
M003257,2024,2008,16,55,Canada,International,Individual,189.86,0,5,5,1,2,0,0,,0,4,0.217,0.041,0,0,0.0,0,117,2024-10-03,,0,0
M003258,2022,2024,0,77,USA,West,Individual,176.86,0,0,1,1,3,0,0,,0,3,0.111,0.0,0,0,0.0,0,47,2022-03-13,,0,0
M003258,2023,2024,0,77,USA,West,Individual,172.11,0,2,0,0,2,0,0,,0,5,0.111,0.0,1,0,0.0,1,93,2023-04-13,,0,0
M003258,2024,2024,0,77,USA,West,Individual,189.34,0,0,1,1,3,0,0,,0,0,0.111,0.0,0,0,0.0,0,51,2024-09-02,2024-09-21,1,0
M003259,2022,2024,0,59,Germany,West,Nonprofit,461.24,0,0,0,0,1,0,0,,0,1,0.114,0.0,1,0,0.0,0,101,2022-12-02,2023-01-17,1,0
M003259,2023,2024,0,59,Germany,West,Nonprofit,469.83,0,0,1,0,1,1,1,Secretary,5,0,0.114,0.0,0,0,0.0,0,82,2023-12-24,,0,1
M003259,2024,2024,0,59,Germany,West,Nonprofit,467.72,0,3,1,0,2,0,0,,0,2,0.114,0.0,0,0,0.0,0,40,2024-10-04,,0,0
M003260,2022,2009,13,62,USA,Midwest,Individual,176.13,1,2,2,0,1,1,1,Vice Chair,13,4,0.227,0.047,0,0,0.0,0,102,2022-03-09,2022-04-29,1,0
M003260,2023,2009,14,62,USA,Midwest,Individual,193.64,1,5,5,4,4,0,0,,0,2,0.232,0.049,0,0,186.88,0,82,2023-09-02,2023-09-16,1,1
M003260,2024,2009,15,62,USA,Midwest,Individual,190.92,1,2,0,3,1,0,0,,0,2,0.237,0.051,0,0,0.0,0,18,2024-01-28,2024-02-15,1,1
M003261,2022,2017,5,39,Germany,Midwest,Student,52.82,1,4,1,1,2,0,0,,0,4,0.205,0.04,0,0,0.0,0,117,2022-01-21,,0,0
M003261,2023,2017,6,39,Germany,Midwest,Student,51.32,1,1,2,4,3,0,0,,0,2,0.21,0.042,1,0,0.0,0,75,2023-08-14,2023-08-15,1,0
M003261,2024,2017,7,39,Germany,Midwest,Student,52.44,1,1,1,3,3,0,0,,0,3,0.215,0.044,0,0,114.14,0,76,2024-12-21,2025-01-21,1,1
M003262,2022,2017,5,48,USA,International,Individual,184.44,1,1,1,0,4,0,0,,0,0,0.176,0.026,1,0,0.0,0,35,2022-10-26,2022-12-09,1,0
M003262,2023,2017,6,48,USA,International,Individual,181.66,1,0,2,0,2,0,0,,0,3,0.181,0.028,0,0,0.0,0,33,2023-06-30,2023-07-15,1,1
M003262,2024,2017,7,48,USA,International,Individual,191.54,1,4,0,0,2,0,0,,0,3,0.186,0.03,0,0,187.82,0,71,2024-04-15,2024-06-12,1,1
M003263,2022,2019,3,27,USA,West,Individual,173.27,0,2,2,0,3,0,0,,0,3,0.216,0.047,0,0,118.77,0,74,2022-02-20,2022-02-20,1,0
M003263,2023,2019,4,27,USA,West,Individual,179.87,0,1,1,1,1,0,0,,0,0,0.221,0.049,0,0,0.0,0,80,2023-04-10,,0,1
M003263,2024,2019,5,27,USA,West,Individual,187.25,0,2,0,0,4,0,0,,0,0,0.226,0.051,0,0,0.0,0,8,2024-01-22,2024-02-24,1,0
M003264,2022,2023,0,35,USA,Midwest,Individual,180.94,1,0,2,0,2,0,0,,0,2,0.308,0.094,1,0,0.0,0,82,2022-06-28,,0,0
M003264,2023,2023,0,35,USA,Midwest,Individual,188.25,1,0,0,1,2,0,0,,0,0,0.308,0.094,0,0,231.35,0,94,2023-03-25,,0,0
M003264,2024,2023,1,35,USA,Midwest,Individual,194.92,1,1,2,1,3,0,0,,0,4,0.313,0.096,0,0,0.0,0,52,2024-04-10,2024-04-30,1,0
M003265,2022,2009,13,48,USA,Mid-Atlantic,Student,49.53,0,3,0,3,7,1,0,,6,3,0.256,0.061,0,0,138.78,0,106,2022-09-20,2022-10-02,1,0
M003265,2023,2009,14,48,USA,Mid-Atlantic,Student,51.71,0,2,2,2,6,0,0,,0,1,0.261,0.063,0,0,112.72,0,104,2023-03-16,,0,1
M003265,2024,2009,15,48,USA,Mid-Atlantic,Student,52.45,0,2,2,1,3,0,0,,0,4,0.266,0.065,1,1,0.0,0,8,2024-10-20,,0,0
M003266,2022,2015,7,77,USA,International,Individual,182.22,0,3,2,1,1,0,0,,0,3,0.094,0.0,0,0,0.0,0,6,2022-03-11,2022-05-10,1,0
M003266,2023,2015,8,77,USA,International,Individual,185.95,0,2,2,1,0,0,0,,0,1,0.099,0.0,0,0,0.0,0,48,2023-01-27,2023-03-01,1,1
M003266,2024,2015,9,77,USA,International,Individual,195.25,0,1,1,0,1,0,0,,0,1,0.104,0.0,0,0,0.0,0,1,2024-05-04,2024-05-11,1,1
M003267,2022,2019,3,63,USA,Mid-Atlantic,Nonprofit,445.13,0,1,1,0,3,0,0,,0,2,0.194,0.035,0,0,0.0,0,35,2022-11-13,2022-11-28,1,0
M003267,2023,2019,4,63,USA,Mid-Atlantic,Nonprofit,475.5,0,1,2,0,0,0,0,,0,1,0.199,0.037,0,0,0.0,1,124,2023-11-19,,0,1
M003267,2024,2019,5,63,USA,Mid-Atlantic,Nonprofit,471.93,0,3,1,0,1,0,0,,0,2,0.204,0.039,1,0,0.0,0,53,2024-07-21,,0,0
M003268,2022,2014,8,24,USA,Southwest,Student,49.84,0,2,3,1,1,0,0,,0,3,0.238,0.055,0,0,0.0,1,82,2022-12-19,,0,0
M003268,2023,2014,9,24,USA,Southwest,Student,51.63,0,3,3,2,2,0,0,,0,4,0.243,0.057,0,0,0.0,0,65,2023-05-29,,0,0
M003268,2024,2014,10,24,USA,Southwest,Student,54.52,0,4,3,0,3,0,0,,0,2,0.248,0.059,0,1,0.0,0,25,2024-03-21,,0,0
M003269,2022,2011,11,29,USA,Northeast,Corporate,895.87,1,2,4,2,1,0,0,,0,3,0.33,0.099,0,0,0.0,0,91,2022-05-12,,0,0
M003269,2023,2011,12,29,USA,Northeast,Corporate,915.9,1,2,6,1,4,0,0,,0,3,0.335,0.101,0,0,0.0,0,93,2023-07-23,,0,0
M003269,2024,2011,13,29,USA,Northeast,Corporate,880.99,1,5,0,1,2,0,0,,0,1,0.34,0.103,0,0,0.0,0,33,2024-12-15,2025-01-03,1,0
M003270,2022,2014,8,59,USA,Southeast,Corporate,944.54,1,1,3,0,3,0,0,,0,3,0.221,0.047,0,0,0.0,0,4,2022-08-06,2022-08-29,1,0
M003270,2023,2014,9,59,USA,Southeast,Corporate,897.66,1,1,0,0,1,0,0,,0,2,0.226,0.049,0,0,0.0,0,106,2023-05-12,,0,1
M003270,2024,2014,10,59,USA,Southeast,Corporate,956.57,1,2,1,3,4,1,0,,9,0,0.231,0.051,0,0,0.0,0,59,2024-05-07,,0,0
M003271,2022,2011,11,56,USA,Southeast,Individual,168.22,0,1,3,0,4,0,0,,0,3,0.224,0.047,0,0,0.0,0,67,2022-04-07,2022-04-18,1,0
M003271,2023,2011,12,56,USA,Southeast,Individual,186.57,0,4,3,0,1,1,1,Vice Chair,9,2,0.229,0.049,0,0,0.0,0,87,2023-03-12,2023-05-09,1,1
M003271,2024,2011,13,56,USA,Southeast,Individual,181.35,0,4,2,0,5,0,0,,0,6,0.234,0.051,1,0,0.0,0,5,2024-02-16,2024-03-17,1,1
M003272,2022,2017,5,24,USA,Northeast,Retired,94.15,0,4,1,0,2,0,0,,0,5,0.373,0.124,0,0,0.0,0,7,2022-05-03,2022-05-22,1,0
M003272,2023,2017,6,24,USA,Northeast,Retired,94.37,0,0,2,1,7,1,1,Treasurer,11,4,0.378,0.126,0,2,0.0,0,94,2023-12-14,2024-01-16,1,1
M003272,2024,2017,7,24,USA,Northeast,Retired,96.04,0,4,1,1,1,1,1,Vice Chair,8,2,0.383,0.128,0,0,0.0,0,107,2024-11-19,,0,1
M003273,2022,2018,4,22,USA,Northeast,Premium,332.3,1,1,1,1,0,1,1,Secretary,7,5,0.217,0.046,0,0,0.0,0,88,2022-05-18,2022-05-26,1,0
M003273,2023,2018,5,22,USA,Northeast,Premium,340.39,1,3,3,2,5,0,0,,0,0,0.222,0.048,0,1,0.0,0,87,2023-10-15,,0,1
M003273,2024,2018,6,22,USA,Northeast,Premium,326.95,1,1,1,4,2,0,0,,0,3,0.227,0.05,0,0,0.0,0,19,2024-06-23,2024-07-19,1,0
M003274,2022,2013,9,75,UAE,Southwest,Individual,181.35,1,1,4,0,3,0,0,,0,3,0.231,0.051,0,0,0.0,0,4,2022-09-08,,0,0
M003274,2023,2013,10,75,UAE,Southwest,Individual,188.61,1,1,1,1,0,0,0,,0,2,0.236,0.053,0,0,0.0,0,14,2023-08-27,2023-10-09,1,0
M003274,2024,2013,11,75,UAE,Southwest,Individual,185.02,1,2,2,1,2,0,0,,0,0,0.241,0.055,0,0,0.0,0,63,2024-02-24,2024-04-09,1,1
M003275,2022,2024,0,62,India,Southwest,Individual,183.79,0,0,3,1,2,0,0,,0,0,0.338,0.109,0,0,0.0,1,90,2022-02-15,,0,0
M003275,2023,2024,0,62,India,Southwest,Individual,190.37,0,3,1,0,8,0,0,,0,0,0.338,0.109,0,0,0.0,0,74,2023-04-01,2023-05-13,1,0
M003275,2024,2024,0,62,India,Southwest,Individual,188.46,0,1,4,0,3,0,0,,0,2,0.338,0.109,0,0,0.0,0,11,2024-10-07,,0,1
M003276,2022,2021,1,62,USA,Northeast,Individual,182.44,0,0,1,0,0,0,0,,0,1,0.078,0.0,0,0,0.0,0,56,2022-07-04,,0,0
M003276,2023,2021,2,62,USA,Northeast,Individual,180.87,0,0,2,0,2,0,0,,0,2,0.083,0.0,0,0,0.0,0,71,2023-06-22,,0,0
M003276,2024,2021,3,62,USA,Northeast,Individual,179.33,0,1,1,1,1,0,0,,0,0,0.088,0.0,0,0,0.0,0,64,2024-08-11,,0,0
M003277,2022,2010,12,49,USA,Mid-Atlantic,Individual,178.27,1,4,3,2,2,0,0,,0,5,0.244,0.056,0,0,97.47,0,81,2022-07-20,2022-08-14,1,0
M003277,2023,2010,13,49,USA,Mid-Atlantic,Individual,185.83,1,2,4,0,7,0,0,,0,3,0.249,0.058,0,0,216.6,0,1,2023-03-25,,0,1
M003277,2024,2010,14,49,USA,Mid-Atlantic,Individual,192.37,1,2,4,1,2,0,0,,0,4,0.254,0.06,0,0,67.92,1,26,2024-09-30,2024-11-11,1,0
M003278,2022,2023,0,38,USA,Mid-Atlantic,Individual,180.94,1,2,1,0,1,0,0,,0,1,0.163,0.021,0,0,0.0,0,102,2022-09-03,2022-09-12,1,0
M003278,2023,2023,0,38,USA,Mid-Atlantic,Individual,191.18,1,0,1,1,1,0,0,,0,1,0.163,0.021,0,0,0.0,0,4,2023-01-24,,0,1
M003278,2024,2023,1,38,USA,Mid-Atlantic,Individual,193.98,1,0,2,0,4,0,0,,0,0,0.168,0.023,0,0,0.0,0,13,2024-12-21,,0,0
M003279,2022,2012,10,25,India,At-Large,Individual,182.08,0,2,3,1,4,0,0,,0,4,0.289,0.079,0,0,0.0,0,90,2022-03-08,2022-04-17,1,0
M003279,2023,2012,11,25,India,At-Large,Individual,186.67,0,3,0,3,1,0,0,,0,1,0.294,0.081,0,0,0.0,0,18,2023-02-18,2023-03-23,1,1
M003279,2024,2012,12,25,India,At-Large,Individual,178.51,0,1,2,0,0,0,0,,0,2,0.299,0.083,0,0,0.0,0,56,2024-07-29,,0,1
M003280,2022,2023,0,76,USA,Southeast,Individual,178.78,0,3,1,0,1,1,0,,2,1,0.227,0.054,0,0,0.0,0,108,2022-01-07,,0,0
M003280,2023,2023,0,76,USA,Southeast,Individual,180.72,0,2,1,0,2,1,1,Secretary,5,3,0.227,0.054,0,0,0.0,0,39,2023-04-23,,0,0
M003280,2024,2023,1,76,USA,Southeast,Individual,198.5,0,1,2,0,3,0,0,,0,2,0.232,0.056,0,1,0.0,0,77,2024-07-21,2024-08-19,1,0
M003281,2022,2022,0,20,Canada,Northeast,Individual,188.21,1,1,0,1,4,0,0,,0,2,0.17,0.025,0,0,39.88,0,70,2022-04-03,2022-05-03,1,0
M003281,2023,2022,1,20,Canada,Northeast,Individual,193.96,1,3,1,0,2,0,0,,0,3,0.175,0.027,0,0,0.0,0,57,2023-12-19,,0,1
M003281,2024,2022,2,20,Canada,Northeast,Individual,194.92,1,0,1,0,1,0,0,,0,1,0.18,0.029,0,0,0.0,0,0,2024-10-26,2024-11-24,1,0
M003282,2022,2011,11,20,USA,Northeast,Individual,179.59,0,2,2,1,5,0,0,,0,1,0.229,0.049,0,0,65.34,0,53,2022-08-22,,0,0
M003282,2023,2011,12,20,USA,Northeast,Individual,188.16,0,5,3,3,2,0,0,,0,8,0.234,0.051,0,0,0.0,0,93,2023-02-03,2023-03-17,1,0
M003282,2024,2011,13,20,USA,Northeast,Individual,195.73,0,2,4,0,3,0,0,,0,6,0.239,0.053,0,0,0.0,1,53,2024-12-07,2025-01-22,1,1
M003283,2022,2015,7,79,India,Northeast,Individual,172.36,0,3,3,2,1,0,0,,0,0,0.288,0.08,0,0,0.0,0,86,2022-07-23,2022-09-01,1,0
M003283,2023,2015,8,79,India,Northeast,Individual,187.03,0,1,3,0,4,0,0,,0,1,0.293,0.082,0,0,0.0,0,73,2023-08-01,2023-09-16,1,1
M003283,2024,2015,9,79,India,Northeast,Individual,197.98,0,3,1,2,5,1,1,Chair,9,1,0.298,0.084,0,0,0.0,1,78,2024-03-29,,0,1
M003284,2022,2020,2,59,USA,Midwest,Student,48.59,0,0,2,0,1,0,0,,0,4,0.195,0.036,0,0,0.0,0,98,2022-07-21,,0,0
M003284,2023,2020,3,59,USA,Midwest,Student,51.46,0,2,2,0,4,0,0,,0,2,0.2,0.038,0,0,429.24,0,80,2023-01-03,2023-02-04,1,0
M003284,2024,2020,4,59,USA,Midwest,Student,51.12,0,0,2,0,4,0,0,,0,1,0.205,0.04,0,0,0.0,0,119,2024-11-10,,0,1
M003285,2022,2015,7,54,USA,Midwest,Premium,305.25,1,1,3,0,2,0,0,,0,4,0.085,0.0,1,0,0.0,0,49,2022-11-22,2023-01-07,1,0
M003285,2023,2015,8,54,USA,Midwest,Premium,345.59,1,2,2,0,0,0,0,,0,2,0.09,0.0,0,0,0.0,0,98,2023-12-25,,0,1
M003285,2024,2015,9,54,USA,Midwest,Premium,359.56,1,2,2,0,1,0,0,,0,1,0.095,0.0,0,0,0.0,0,108,2024-10-15,,0,0
M003286,2022,2010,12,40,USA,Southwest,Individual,173.65,0,5,2,2,5,0,0,,0,3,0.309,0.088,1,0,0.0,0,103,2022-09-12,2022-09-16,1,0
M003286,2023,2010,13,40,USA,Southwest,Individual,189.25,0,6,4,4,4,0,0,,0,2,0.314,0.09,0,0,0.0,0,115,2023-07-10,2023-07-14,1,1
M003286,2024,2010,14,40,USA,Southwest,Individual,197.26,0,8,1,0,5,0,0,,0,3,0.319,0.092,0,1,0.0,0,81,2024-04-02,,0,1
M003287,2022,2014,8,73,USA,At-Large,Individual,177.25,0,4,4,0,4,0,0,,0,0,0.311,0.091,1,0,0.0,0,57,2022-08-27,,0,0
M003287,2023,2014,9,73,USA,At-Large,Individual,198.09,0,4,2,2,9,0,0,,0,1,0.316,0.093,0,0,0.0,0,76,2023-06-16,2023-07-29,1,0
M003287,2024,2014,10,73,USA,At-Large,Individual,191.83,0,4,3,0,3,0,0,,0,1,0.321,0.095,0,0,0.0,0,97,2024-06-19,2024-07-05,1,1
M003288,2022,2019,3,70,USA,Southeast,Retired,88.35,0,0,0,0,2,0,0,,0,2,0.133,0.005,0,0,0.0,1,106,2022-02-24,,0,0
M003288,2023,2019,4,70,USA,Southeast,Retired,94.63,0,2,2,1,0,0,0,,0,3,0.138,0.007,0,0,0.0,0,3,2023-08-16,,0,0
M003288,2024,2019,5,70,USA,Southeast,Retired,97.53,0,1,2,0,2,0,0,,0,0,0.143,0.009,1,0,0.0,0,55,2024-11-16,,0,0
M003289,2022,2017,5,37,UK,Southeast,Individual,176.85,1,2,1,0,0,0,0,,0,1,0.115,0.0,0,0,49.9,0,92,2022-02-12,2022-02-26,1,0
M003289,2023,2017,6,37,UK,Southeast,Individual,192.05,1,2,1,0,3,0,0,,0,0,0.12,0.0,0,0,0.0,0,106,2023-02-24,2023-03-29,1,1
M003289,2024,2017,7,37,UK,Southeast,Individual,188.86,1,4,5,0,1,0,0,,0,4,0.125,0.0,0,0,0.0,0,12,2024-07-27,2024-09-17,1,1
M003290,2022,2017,5,67,UK,Midwest,Individual,172.96,1,3,1,0,2,0,0,,0,2,0.33,0.102,0,0,27.38,0,98,2022-06-01,,0,0
M003290,2023,2017,6,67,UK,Midwest,Individual,191.43,1,3,3,0,4,0,0,,0,2,0.335,0.104,0,0,143.9,0,114,2023-04-07,,0,0
M003290,2024,2017,7,67,UK,Midwest,Individual,190.69,1,3,3,2,5,0,0,,0,2,0.34,0.106,0,0,0.0,0,101,2024-12-03,2024-12-08,1,0
M003291,2022,2019,3,66,India,West,Individual,166.83,1,0,3,0,1,0,0,,0,2,0.192,0.035,0,0,0.0,0,87,2022-01-11,2022-03-06,1,0
M003291,2023,2019,4,66,India,West,Individual,187.38,1,5,3,0,1,0,0,,0,1,0.197,0.037,0,0,0.0,1,113,2023-08-14,,0,1
M003291,2024,2019,5,66,India,West,Individual,192.6,1,2,1,0,4,0,0,,0,3,0.202,0.039,0,0,0.0,0,43,2024-11-04,2025-01-03,1,0
M003292,2022,2016,6,79,Canada,Southeast,Individual,183.15,0,3,2,0,2,0,0,,0,3,0.167,0.021,0,0,0.0,0,46,2022-12-20,,0,0
M003292,2023,2016,7,79,Canada,Southeast,Individual,192.63,0,1,0,1,3,0,0,,0,3,0.172,0.023,0,0,0.0,0,89,2023-11-16,,0,0
M003292,2024,2016,8,79,Canada,Southeast,Individual,178.51,0,1,2,1,2,0,0,,0,2,0.177,0.025,0,0,0.0,0,98,2024-04-08,2024-05-09,1,0
M003293,2022,2012,10,74,USA,Mid-Atlantic,Individual,184.16,0,1,2,2,0,0,0,,0,1,0.16,0.015,0,0,182.95,0,83,2022-04-28,2022-04-28,1,0
M003293,2023,2012,11,74,USA,Mid-Atlantic,Individual,178.55,0,1,3,2,3,1,1,Chair,10,5,0.165,0.017,0,1,0.0,0,75,2023-12-13,,0,1
M003293,2024,2012,12,74,USA,Mid-Atlantic,Individual,195.6,0,1,0,0,4,0,0,,0,3,0.17,0.019,0,0,0.0,0,89,2024-09-23,,0,0
M003294,2022,2016,6,72,UK,West,Individual,177.39,0,2,1,0,1,0,0,,0,2,0.064,0.0,0,0,0.0,0,98,2022-08-06,,0,0
M003294,2023,2016,7,72,UK,West,Individual,175.83,0,1,1,0,1,0,0,,0,2,0.069,0.0,0,0,0.0,0,104,2023-02-02,2023-02-04,1,0
M003294,2024,2016,8,72,UK,West,Individual,199.51,0,1,0,0,0,0,0,,0,3,0.074,0.0,0,0,241.32,0,17,2024-02-11,2024-03-05,1,1
M003295,2022,2024,0,50,USA,At-Large,Retired,89.6,0,1,0,0,0,0,0,,0,3,0.18,0.03,1,0,0.0,0,51,2022-11-06,2022-11-28,1,0
M003295,2023,2024,0,50,USA,At-Large,Retired,94.24,0,1,1,1,2,0,0,,0,1,0.18,0.03,0,0,0.0,0,94,2023-08-24,,0,1
M003295,2024,2024,0,50,USA,At-Large,Retired,100.23,0,2,2,0,3,0,0,,0,0,0.18,0.03,0,0,0.0,0,110,2024-12-16,,0,0
M003296,2022,2017,5,38,USA,Southeast,Retired,90.87,1,2,0,2,1,0,0,,0,3,0.222,0.049,1,1,0.0,0,65,2022-10-23,2022-11-13,1,0
M003296,2023,2017,6,38,USA,Southeast,Retired,92.71,1,2,4,1,2,0,0,,0,0,0.227,0.051,1,0,0.0,0,81,2023-03-16,,0,1
M003296,2024,2017,7,38,USA,Southeast,Retired,101.07,1,2,2,0,4,0,0,,0,1,0.232,0.053,0,0,0.0,0,97,2024-04-03,2024-04-17,1,0
M003297,2022,2015,7,34,USA,Northeast,Corporate,910.96,1,2,0,1,3,0,0,,0,0,0.197,0.035,0,1,0.0,0,6,2022-05-09,,0,0
M003297,2023,2015,8,34,USA,Northeast,Corporate,904.31,1,3,0,2,1,0,0,,0,3,0.202,0.037,0,0,0.0,0,53,2023-01-27,2023-03-13,1,0
M003297,2024,2015,9,34,USA,Northeast,Corporate,984.73,1,3,1,0,1,0,0,,0,2,0.207,0.039,0,0,0.0,0,61,2024-09-02,,0,1
M003298,2022,2012,10,43,USA,West,Nonprofit,437.39,0,3,2,1,4,1,0,,5,3,0.32,0.095,0,0,25.44,1,87,2022-02-17,,0,0
M003298,2023,2012,11,43,USA,West,Nonprofit,463.24,0,4,3,1,5,0,0,,0,1,0.325,0.097,0,0,0.0,0,104,2023-10-20,,0,0
M003298,2024,2012,12,43,USA,West,Nonprofit,471.69,0,1,2,1,4,0,0,,0,3,0.33,0.099,0,0,0.0,0,103,2024-09-04,,0,0
M003299,2022,2013,9,32,USA,Midwest,Retired,89.47,1,1,3,0,1,0,0,,0,2,0.234,0.052,0,1,0.0,0,39,2022-06-12,2022-07-26,1,0
M003299,2023,2013,10,32,USA,Midwest,Retired,91.97,1,1,3,1,4,0,0,,0,2,0.239,0.054,0,0,0.0,0,34,2023-02-17,2023-02-21,1,1
M003299,2024,2013,11,32,USA,Midwest,Retired,92.88,1,3,3,0,0,0,0,,0,2,0.244,0.056,0,0,0.0,0,3,2024-06-07,2024-07-23,1,1
M003300,2022,2014,8,35,Australia,Midwest,Retired,88.91,0,1,2,0,4,0,0,,0,3,0.23,0.051,0,0,0.0,0,86,2022-02-09,,0,0
M003300,2023,2014,9,35,Australia,Midwest,Retired,90.05,0,4,0,1,3,1,0,,9,2,0.235,0.053,1,0,0.0,0,59,2023-06-05,,0,0
M003300,2024,2014,10,35,Australia,Midwest,Retired,94.19,0,4,2,1,5,0,0,,0,5,0.24,0.055,1,0,0.0,0,80,2024-02-28,,0,0
M003301,2022,2018,4,21,Brazil,Southeast,Individual,182.22,1,1,1,0,2,0,0,,0,1,0.227,0.051,0,0,0.0,0,46,2022-10-30,2022-11-22,1,0
M003301,2023,2018,5,21,Brazil,Southeast,Individual,183.83,1,3,2,0,2,0,0,,0,3,0.232,0.053,0,0,0.0,0,105,2023-10-06,2023-11-25,1,1
M003301,2024,2018,6,21,Brazil,Southeast,Individual,178.64,1,2,2,1,2,0,0,,0,2,0.237,0.055,1,0,0.0,0,12,2024-03-14,2024-05-03,1,1
M003302,2022,2021,1,37,Australia,Mid-Atlantic,Premium,321.81,0,0,2,0,0,0,0,,0,1,0.159,0.019,1,0,0.0,0,23,2022-10-08,2022-10-14,1,0
