member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M002909,2025,2021,4,78,USA,Northeast,Individual,194.93,1,0,2,2,2,0,0,,0,2,0.273,0.075,0,0,0.0,0,11,2025-06-05,,,0
M002910,2025,2008,17,38,UK,Mid-Atlantic,Premium,384.29,1,3,1,1,3,1,0,,10,3,0.335,0.099,0,0,90.45,0,31,2025-07-21,,,1
M002911,2025,2016,9,34,USA,Midwest,Premium,365.69,0,3,2,1,1,0,0,,0,5,0.22,0.046,0,0,144.26,0,46,2025-11-03,,,0
M002912,2025,2023,2,76,USA,International,Individual,192.15,0,2,2,0,3,1,0,,3,2,0.299,0.088,1,0,0.0,1,89,2025-08-12,,,1
M002913,2025,2022,3,21,USA,International,Individual,196.91,1,1,1,0,0,0,0,,0,0,0.21,0.043,0,0,0.0,0,48,2025-05-08,,,1
M002914,2025,2020,5,48,USA,Southeast,Nonprofit,482.79,1,0,1,0,5,0,0,,0,4,0.096,0.0,0,1,0.0,0,30,2025-06-07,,,0
M002915,2025,2023,2,78,USA,Mid-Atlantic,Student,53.13,0,0,2,1,0,0,0,,0,2,0.02,0.0,0,0,135.49,0,47,2025-08-09,,,1
M002916,2025,2021,4,33,USA,Northeast,Individual,202.59,0,1,1,1,2,0,0,,0,3,0.243,0.06,0,0,0.0,0,42,2025-12-21,,,1
M002917,2025,2010,15,35,USA,Southwest,Retired,98.19,1,4,3,0,3,0,0,,0,6,0.258,0.061,0,0,0.0,0,66,2025-01-08,,,1
M002918,2025,2015,10,43,USA,Northeast,Individual,197.0,0,1,0,0,0,0,0,,0,0,0.222,0.046,0,0,0.0,1,60,2025-11-09,,,0
M002919,2025,2009,16,41,Australia,West,Individual,196.71,1,6,3,0,5,0,0,,0,1,0.234,0.049,0,0,0.0,0,89,2025-01-28,,,0
M002920,2025,2020,5,34,UK,West,Individual,197.48,1,1,1,0,1,1,0,,6,1,0.085,0.0,0,0,0.0,0,18,2025-05-11,,,1
M002921,2025,2017,8,38,USA,Northeast,Nonprofit,504.17,0,1,0,1,4,0,0,,0,5,0.213,0.043,0,0,0.0,0,46,2025-01-14,,,0
M002922,2025,2014,11,23,USA,Midwest,Corporate,1006.76,1,5,2,0,7,0,0,,0,0,0.304,0.087,0,1,0.0,0,17,2025-11-26,,,1
M002923,2025,2008,17,60,USA,Midwest,Individual,193.52,1,8,5,3,3,0,0,,0,5,0.354,0.108,0,0,0.0,1,91,2025-04-21,,,1
M002924,2025,2022,3,21,USA,West,Individual,200.79,1,3,2,0,1,0,0,,0,3,0.283,0.08,0,0,0.0,0,26,2025-01-03,,,1
M002925,2025,2018,7,61,USA,International,Student,54.89,0,3,0,2,4,0,0,,0,1,0.232,0.052,0,0,0.0,0,15,2025-05-03,,,0
M002926,2025,2020,5,30,USA,Mid-Atlantic,Individual,196.96,0,0,1,0,6,0,0,,0,2,0.149,0.012,0,0,0.0,0,27,2025-04-08,,,0
M002927,2025,2020,5,60,USA,Southwest,Individual,196.53,0,1,0,2,2,0,0,,0,2,0.258,0.066,0,0,0.0,0,20,2025-08-30,,,1
M002928,2025,2017,8,36,USA,West,Premium,340.97,1,1,2,2,5,0,0,,0,4,0.226,0.049,0,0,129.33,0,23,2025-04-28,,,1
M002929,2025,2018,7,72,USA,West,Individual,204.31,1,1,5,3,0,0,0,,0,3,0.247,0.06,0,0,0.0,0,94,2025-09-11,,,0
M002930,2025,2023,2,59,USA,Southeast,Individual,185.48,0,1,3,0,0,0,0,,0,2,0.212,0.045,1,0,0.0,0,10,2025-10-18,,,0
M002931,2025,2018,7,63,USA,Mid-Atlantic,Corporate,982.72,1,0,0,1,5,0,0,,0,5,0.152,0.012,1,1,0.0,0,47,2025-03-29,,,0
M002932,2025,2012,13,26,UK,Northeast,Individual,187.31,1,3,2,2,4,0,0,,0,5,0.247,0.057,0,0,0.0,1,26,2025-08-21,,,1
M002933,2025,2016,9,58,USA,West,Individual,196.62,0,1,4,2,4,0,0,,0,1,0.211,0.041,0,0,0.0,0,82,2025-07-24,,,1
M002934,2025,2012,13,22,UK,Southeast,Retired,94.79,1,1,0,1,2,0,0,,0,3,0.198,0.033,0,2,0.0,0,113,2025-11-12,,,0
M002935,2025,2023,2,22,USA,International,Retired,93.62,1,0,4,0,3,0,0,,0,3,0.352,0.115,0,0,0.0,0,109,2025-09-29,,,1
M002936,2025,2016,9,59,USA,At-Large,Individual,195.17,1,3,1,0,4,0,0,,0,3,0.206,0.039,0,0,0.0,0,62,2025-12-04,,,0
M002937,2025,2011,14,67,USA,Northeast,Premium,354.96,0,3,1,1,3,0,0,,0,0,0.191,0.029,0,0,0.0,0,2,2025-08-13,,,1
M002938,2025,2014,11,33,USA,Southeast,Individual,187.6,1,5,1,2,4,1,0,,6,2,0.272,0.071,0,0,0.0,0,119,2025-11-24,,,1
M002939,2025,2022,3,31,USA,International,Individual,201.75,1,2,4,0,0,0,0,,0,1,0.21,0.044,0,0,0.0,0,103,2025-07-10,,,0
M002940,2025,2013,12,27,USA,Southeast,Premium,337.37,1,4,4,2,0,0,0,,0,7,0.27,0.069,0,0,0.0,0,0,2025-03-04,,,1
M002941,2025,2012,13,78,USA,Midwest,Individual,209.41,0,3,1,0,1,0,0,,0,4,0.277,0.072,0,0,107.15,0,81,2025-01-07,,,1
M002942,2025,2015,10,63,USA,At-Large,Student,56.54,0,1,2,0,3,0,0,,0,3,0.114,0.0,2,0,0.0,0,1,2025-05-03,,,0
M002943,2025,2009,16,32,USA,Mid-Atlantic,Individual,190.06,0,2,2,1,3,0,0,,0,1,0.168,0.016,0,0,0.0,0,109,2025-04-07,,,0
M002944,2025,2020,5,61,USA,Southwest,Individual,193.27,0,1,2,1,5,0,0,,0,3,0.193,0.034,0,0,0.0,0,74,2025-07-17,,,0
M002945,2025,2019,6,40,USA,At-Large,Individual,200.49,1,0,0,1,3,1,0,,4,2,0.099,0.0,0,0,0.0,1,65,2025-08-22,,,1
M002946,2025,2011,14,62,USA,West,Corporate,1030.1,0,1,3,2,4,0,0,,0,2,0.35,0.108,0,0,0.0,0,78,2025-07-26,,,1
M002947,2025,2021,4,56,USA,Midwest,Nonprofit,494.63,1,2,4,0,2,0,0,,0,1,0.169,0.023,0,1,0.0,0,65,2025-07-05,,,1
M002948,2025,2012,13,24,USA,At-Large,Retired,97.85,0,2,3,0,4,0,0,,0,3,0.163,0.015,1,0,0.0,0,35,2025-05-11,,,1
M002949,2025,2021,4,68,UK,Midwest,Individual,198.11,0,1,1,0,2,0,0,,0,1,0.239,0.057,0,0,0.0,0,66,2025-07-21,,,1
M002950,2025,2024,1,62,USA,At-Large,Nonprofit,489.01,1,1,4,0,4,0,0,,0,5,0.23,0.054,0,0,0.0,0,39,2025-08-29,,,1
M002951,2025,2011,14,40,USA,Southeast,Individual,199.26,0,2,2,0,7,0,0,,0,4,0.316,0.091,0,1,0.0,0,52,2025-08-23,,,1
M002952,2025,2021,4,36,USA,Midwest,Individual,195.99,1,2,3,1,1,0,0,,0,1,0.201,0.038,0,0,0.0,0,24,2025-09-01,,,0
M002953,2025,2008,17,79,UK,Midwest,Retired,103.3,0,5,7,3,3,0,0,,0,5,0.255,0.059,0,0,322.83,0,110,2025-05-25,,,0
M002954,2025,2017,8,19,USA,Northeast,Individual,197.92,0,6,1,1,1,0,0,,0,1,0.258,0.065,0,1,0.0,0,104,2025-10-09,,,1
M002955,2025,2012,13,51,USA,West,Individual,202.68,0,3,1,1,3,0,0,,0,2,0.268,0.067,1,0,0.0,0,68,2025-06-16,,,1
M002956,2025,2014,11,40,USA,Mid-Atlantic,Corporate,1000.81,1,2,3,0,4,0,0,,0,1,0.293,0.081,0,0,0.0,0,48,2025-07-11,,,1
M002957,2025,2016,9,35,Canada,Northeast,Individual,197.17,1,5,4,0,2,0,0,,0,3,0.261,0.066,0,0,0.0,0,57,2025-04-20,,,1
M002958,2025,2008,17,43,USA,Southwest,Individual,197.98,0,4,3,1,2,0,0,,0,5,0.139,0.001,0,0,0.0,0,19,2025-11-29,,,1
M002959,2025,2014,11,39,UK,Northeast,Corporate,980.38,1,4,1,0,3,0,0,,0,7,0.291,0.08,0,0,0.0,0,46,2025-01-19,,,1
M002960,2025,2008,17,41,India,At-Large,Nonprofit,490.53,1,0,3,3,3,0,0,,0,2,0.265,0.064,1,0,0.0,0,88,2025-01-08,,,0
M002961,2025,2020,5,72,USA,Northeast,Individual,200.96,1,1,1,0,3,0,0,,0,3,0.251,0.063,0,0,0.0,0,75,2025-04-17,,,0
M002962,2025,2024,1,67,USA,Mid-Atlantic,Individual,196.21,0,4,2,1,3,0,0,,0,5,0.327,0.103,0,1,0.0,0,69,2025-05-29,,,1
M002963,2025,2015,10,48,USA,International,Nonprofit,487.35,0,3,2,1,5,0,0,,0,3,0.291,0.081,0,1,0.0,0,56,2025-05-15,,,1
M002964,2025,2017,8,51,USA,Southwest,Retired,99.62,0,3,0,0,6,0,0,,0,4,0.218,0.045,0,0,0.0,0,94,2025-10-07,,,0
M002965,2025,2014,11,57,USA,Mid-Atlantic,Individual,198.49,1,1,3,0,5,0,0,,0,2,0.186,0.028,0,0,0.0,0,105,2025-08-11,,,1
M002966,2025,2010,15,32,USA,Mid-Atlantic,Individual,202.94,0,6,1,1,1,0,0,,0,2,0.367,0.116,0,0,0.0,0,0,2025-09-05,,,0
M002967,2025,2023,2,23,USA,West,Individual,196.9,0,3,2,0,1,0,0,,0,1,0.098,0.0,0,0,236.56,0,66,2025-11-02,,,0
M002968,2025,2018,7,37,USA,West,Individual,198.8,0,1,1,2,1,0,0,,0,4,0.137,0.005,0,1,0.0,0,45,2025-06-20,,,0
M002969,2025,2023,2,37,USA,West,Individual,198.24,0,0,1,0,4,0,0,,0,0,0.115,0.0,0,0,0.0,0,18,2025-06-17,,,0
M002970,2025,2019,6,72,USA,Southeast,Individual,198.38,0,1,1,2,2,1,0,,5,2,0.209,0.041,0,0,0.0,0,110,2025-10-20,,,0
M002971,2025,2015,10,77,USA,Mid-Atlantic,Individual,195.33,0,2,1,2,2,0,0,,0,2,0.088,0.0,0,0,0.0,0,77,2025-10-09,,,0
M002972,2025,2011,14,21,USA,Northeast,Individual,200.76,1,3,1,0,1,1,1,Secretary,14,4,0.126,0.0,0,0,0.0,0,62,2025-12-25,,,0
M002973,2025,2014,11,57,USA,Northeast,Individual,199.61,0,3,3,1,1,0,0,,0,2,0.321,0.095,1,0,0.0,0,13,2025-02-10,,,0
M002974,2025,2017,8,73,Brazil,Southwest,Individual,189.59,0,1,1,1,2,0,0,,0,1,0.193,0.033,0,0,0.0,0,68,2025-01-01,,,1
M002975,2025,2017,8,55,UK,Southwest,Retired,97.82,1,1,0,0,1,0,0,,0,2,0.153,0.012,0,0,0.0,0,6,2025-06-29,,,0
M002976,2025,2022,3,54,USA,Northeast,Retired,106.51,0,3,1,0,2,0,0,,0,2,0.105,0.0,0,0,0.0,0,65,2025-11-04,,,0
M002977,2025,2021,4,62,Germany,Northeast,Premium,352.37,1,0,2,0,4,1,0,,5,3,0.162,0.019,1,0,0.0,0,114,2025-12-27,,,1
M002978,2025,2013,12,67,Canada,International,Corporate,941.91,1,2,3,1,3,0,0,,0,1,0.105,0.0,0,0,0.0,0,94,2025-11-05,,,0
M002979,2025,2021,4,50,USA,Northeast,Corporate,981.31,1,1,2,0,1,0,0,,0,0,0.17,0.023,0,0,173.83,0,106,2025-01-18,,,1
M002980,2025,2009,16,68,USA,Southeast,Individual,193.12,0,5,5,0,5,0,0,,0,6,0.249,0.056,0,0,0.0,0,69,2025-03-31,,,0
M002981,2025,2016,9,61,Canada,International,Retired,95.32,0,1,1,0,4,0,0,,0,3,0.305,0.088,1,0,69.86,0,55,2025-07-26,,,0
M002982,2025,2021,4,59,USA,Southwest,Premium,337.93,1,0,1,2,5,0,0,,0,2,0.188,0.032,1,0,176.38,0,22,2025-09-15,,,1
M002983,2025,2012,13,80,USA,Midwest,Corporate,947.15,0,4,4,0,3,0,0,,0,1,0.264,0.065,1,0,0.0,0,32,2025-06-01,,,1
M002984,2025,2012,13,60,USA,At-Large,Individual,190.79,0,2,3,0,1,0,0,,0,3,0.228,0.048,0,0,0.0,0,104,2025-07-22,,,0
M002985,2025,2018,7,71,Canada,West,Retired,99.33,1,1,0,2,2,1,1,Treasurer,8,4,0.129,0.001,1,0,90.39,0,77,2025-09-28,,,0
M002986,2025,2011,14,66,USA,Southeast,Student,53.24,0,1,0,2,3,0,0,,0,2,0.213,0.039,0,0,94.43,1,69,2025-02-08,,,1
M002987,2025,2014,11,76,USA,At-Large,Student,52.92,0,6,4,1,2,0,0,,0,1,0.208,0.039,0,0,0.0,0,32,2025-04-16,,,1
M002988,2025,2014,11,58,USA,Southeast,Student,57.31,1,1,3,1,3,0,0,,0,1,0.12,0.0,0,0,0.0,0,58,2025-08-09,,,1
M002989,2025,2013,12,43,USA,Southwest,Individual,198.28,0,5,4,0,10,0,0,,0,2,0.28,0.074,0,0,300.77,0,27,2025-07-07,,,0
M002990,2025,2018,7,48,USA,International,Corporate,950.01,0,1,2,0,5,0,0,,0,1,0.252,0.063,1,0,0.0,0,26,2025-10-11,,,0
M002991,2025,2021,4,46,Germany,Midwest,Student,55.02,0,0,1,0,1,1,0,,2,2,0.209,0.043,0,0,0.0,0,44,2025-04-16,,,0
M002992,2025,2012,13,60,USA,At-Large,Individual,192.27,0,3,4,1,7,1,0,,3,2,0.435,0.151,1,0,0.0,0,70,2025-11-04,,,1
M002993,2025,2008,17,45,USA,Mid-Atlantic,Retired,94.86,0,3,1,2,5,1,1,Treasurer,9,3,0.278,0.07,0,0,0.0,0,79,2025-02-05,,,1
M002994,2025,2023,2,19,India,Southwest,Premium,372.93,1,5,0,0,3,1,1,Vice Chair,6,1,0.192,0.035,0,0,0.0,0,105,2025-04-10,,,0
M002995,2025,2014,11,74,USA,Southeast,Individual,197.18,1,2,3,1,2,0,0,,0,1,0.283,0.076,0,0,0.0,0,0,2025-02-01,,,1
M002996,2025,2024,1,59,USA,International,Corporate,938.98,1,1,1,0,2,0,0,,0,5,0.219,0.049,0,0,158.77,0,106,2025-01-27,,,1
M002997,2025,2021,4,61,USA,Southeast,Individual,195.23,0,2,5,0,6,0,0,,0,0,0.27,0.073,0,0,0.0,0,118,2025-02-19,,,0
M002998,2025,2022,3,23,USA,At-Large,Individual,183.36,1,4,3,0,5,0,0,,0,0,0.313,0.095,0,0,0.0,0,108,2025-06-22,,,1
M002999,2025,2017,8,51,Australia,Northeast,Individual,194.22,0,2,2,1,3,0,0,,0,2,0.248,0.06,0,0,0.0,0,92,2025-06-21,,,0
M003000,2025,2014,11,20,UK,West,Individual,200.31,0,1,1,1,1,0,0,,0,4,0.079,0.0,0,0,0.0,0,68,2025-12-13,,,0
M003001,2025,2015,10,54,USA,International,Individual,196.12,0,3,4,0,2,0,0,,0,2,0.23,0.05,0,1,0.0,0,4,2025-12-02,,,0
M003002,2025,2018,7,39,India,At-Large,Student,53.46,0,0,1,1,4,0,0,,0,2,0.267,0.07,0,0,17.55,0,95,2025-05-15,,,1
M003003,2025,2021,4,43,USA,Southeast,Student,54.53,0,2,2,1,8,0,0,,0,0,0.251,0.063,1,0,43.55,0,36,2025-06-14,,,0
M003004,2025,2011,14,50,Canada,At-Large,Individual,203.79,1,2,2,2,2,0,0,,0,4,0.254,0.06,0,0,0.0,0,113,2025-11-23,,,0
M003005,2025,2010,15,51,UK,At-Large,Student,52.21,1,2,1,1,1,0,0,,0,3,0.214,0.039,0,0,0.0,0,106,2025-02-20,,,1
M003006,2025,2018,7,63,USA,Mid-Atlantic,Corporate,988.04,0,1,3,0,2,0,0,,0,0,0.079,0.0,1,0,0.0,0,65,2025-03-27,,,0
M003007,2025,2017,8,44,USA,Northeast,Individual,195.18,0,3,2,0,3,0,0,,0,0,0.208,0.04,0,0,0.0,0,57,2025-10-10,,,1
M003008,2025,2020,5,67,USA,At-Large,Student,55.05,0,1,0,1,1,0,0,,0,0,0.18,0.028,0,1,0.0,0,94,2025-12-01,,,1
M003009,2025,2021,4,43,USA,Northeast,Individual,198.53,0,3,4,0,0,0,0,,0,1,0.208,0.042,0,0,0.0,0,19,2025-10-16,,,0
M003010,2025,2008,17,59,UK,International,Nonprofit,509.33,1,2,1,3,2,0,0,,0,5,0.303,0.083,1,1,0.0,0,89,2025-10-09,,,1
M003011,2025,2016,9,55,USA,Northeast,Individual,188.36,1,1,1,0,2,0,0,,0,1,0.139,0.005,0,0,0.0,0,68,2025-06-28,,,1
M003012,2025,2014,11,51,USA,Southwest,Premium,349.0,0,5,2,2,3,0,0,,0,2,0.341,0.105,0,0,0.0,0,92,2025-04-12,,,1
M003013,2025,2009,16,42,Australia,Northeast,Retired,99.68,0,3,1,1,2,0,0,,0,6,0.24,0.052,0,0,0.0,1,111,2025-10-07,,,0
M003014,2025,2013,12,36,USA,At-Large,Nonprofit,506.05,1,1,1,2,8,0,0,,0,2,0.153,0.01,1,0,0.0,0,59,2025-05-08,,,1
M003015,2025,2022,3,42,USA,West,Individual,185.88,0,0,1,1,1,0,0,,0,4,0.174,0.025,2,0,0.0,0,36,2025-05-21,,,1
M003016,2025,2023,2,56,USA,Northeast,Student,54.94,1,3,3,2,4,0,0,,0,1,0.378,0.128,0,0,0.0,0,45,2025-03-05,,,1
M003017,2025,2015,10,52,USA,Southeast,Retired,95.72,0,0,2,1,2,0,0,,0,1,0.02,0.0,0,0,0.0,0,79,2025-11-13,,,0
M003018,2025,2018,7,39,UK,Southeast,Individual,199.03,1,2,1,0,1,0,0,,0,2,0.259,0.066,1,0,207.79,0,51,2025-11-30,,,1
M003019,2025,2021,4,35,USA,Southwest,Nonprofit,491.0,1,1,3,0,1,0,0,,0,3,0.17,0.023,0,0,0.0,0,7,2025-06-24,,,1
M003020,2025,2016,9,57,USA,International,Individual,201.65,1,1,1,2,2,0,0,,0,1,0.144,0.007,0,0,0.0,0,87,2025-01-19,,,0
M003021,2025,2016,9,53,USA,Midwest,Corporate,979.54,0,4,0,1,5,1,1,Vice Chair,7,2,0.239,0.055,0,0,0.0,0,79,2025-05-15,,,0
M003022,2025,2023,2,46,USA,Mid-Atlantic,Premium,354.46,1,2,3,1,3,1,1,Vice Chair,4,2,0.129,0.004,0,0,0.0,0,53,2025-04-26,,,1
M003023,2025,2020,5,59,USA,Southwest,Individual,198.28,0,1,2,1,4,1,0,,8,3,0.228,0.052,0,0,0.0,0,100,2025-07-14,,,0
M003024,2025,2017,8,22,UK,Midwest,Nonprofit,490.1,0,0,1,2,6,0,0,,0,1,0.314,0.093,0,0,306.82,0,2,2025-05-28,,,1
M003025,2025,2021,4,51,Canada,West,Student,54.07,0,0,1,0,1,0,0,,0,0,0.191,0.033,0,0,0.0,0,8,2025-05-27,,,1
M003026,2025,2008,17,55,USA,Northeast,Retired,97.29,1,2,1,1,3,0,0,,0,6,0.372,0.118,0,0,107.91,0,64,2025-03-12,,,1
M003027,2025,2017,8,58,USA,Mid-Atlantic,Individual,197.76,1,2,0,1,2,1,0,,5,2,0.251,0.061,0,0,178.2,0,22,2025-01-14,,,0
M003028,2025,2021,4,76,USA,Southwest,Individual,197.09,1,4,2,0,1,0,0,,0,3,0.267,0.072,0,0,0.0,0,7,2025-09-12,,,0
M003029,2025,2018,7,63,USA,Midwest,Premium,351.62,0,2,1,1,1,1,0,,8,4,0.136,0.004,0,0,0.0,0,65,2025-06-15,,,0
M003030,2025,2013,12,68,USA,At-Large,Premium,361.24,1,5,2,1,3,0,0,,0,4,0.348,0.108,0,0,0.0,0,108,2025-06-25,,,0
M003031,2025,2011,14,78,USA,Midwest,Individual,211.91,1,3,1,1,0,0,0,,0,4,0.19,0.028,0,0,0.0,0,3,2025-04-14,,,1
M003032,2025,2014,11,32,Australia,Northeast,Premium,358.7,1,3,4,3,0,0,0,,0,3,0.192,0.03,0,1,0.0,0,119,2025-02-26,,,1
M003033,2025,2024,1,34,UK,Northeast,Premium,341.79,0,0,0,0,1,0,0,,0,1,0.02,0.0,1,0,0.0,0,105,2025-03-08,,,0
M003034,2025,2020,5,67,Germany,Southwest,Corporate,988.37,0,0,1,0,3,0,0,,0,0,0.227,0.051,1,0,0.0,0,0,2025-02-24,,,1
M003035,2025,2010,15,61,USA,Northeast,Corporate,980.1,0,4,1,1,7,1,1,Secretary,11,1,0.252,0.059,0,0,0.0,0,70,2025-08-31,,,1
M003036,2025,2018,7,32,USA,Southwest,Individual,196.45,1,0,1,2,0,0,0,,0,2,0.211,0.042,1,0,0.0,0,40,2025-03-28,,,0
M003037,2025,2011,14,69,USA,Southwest,Premium,354.95,1,7,1,1,4,0,0,,0,2,0.319,0.092,0,0,0.0,0,73,2025-07-16,,,1
M003038,2025,2010,15,45,USA,Southwest,Individual,191.88,0,4,6,0,1,1,0,,7,1,0.245,0.055,0,0,0.0,0,41,2025-10-10,,,1
M003039,2025,2018,7,72,India,Southeast,Individual,191.77,0,5,0,0,3,0,0,,0,4,0.241,0.057,0,0,0.0,0,18,2025-08-05,,,0
M003040,2025,2024,1,49,USA,Northeast,Individual,188.0,1,1,2,2,4,0,0,,0,2,0.331,0.105,0,0,0.0,0,41,2025-12-09,,,0
M003041,2025,2008,17,55,USA,Midwest,Individual,195.09,1,1,1,0,2,0,0,,0,1,0.268,0.065,0,0,0.0,0,42,2025-12-20,,,0
M003042,2025,2019,6,31,USA,International,Individual,200.65,0,1,2,1,3,0,0,,0,3,0.259,0.067,0,0,0.0,0,55,2025-05-28,,,0
M003043,2025,2024,1,73,USA,At-Large,Corporate,950.67,0,2,1,0,2,0,0,,0,2,0.294,0.087,0,0,216.97,0,46,2025-06-08,,,0
M003044,2025,2023,2,44,Canada,Midwest,Individual,197.49,0,1,1,1,2,0,0,,0,4,0.315,0.096,0,0,0.0,0,94,2025-05-02,,,0
M003045,2025,2011,14,46,USA,International,Individual,198.86,1,3,3,0,3,0,0,,0,3,0.278,0.072,1,0,92.12,0,69,2025-07-08,,,1
M003046,2025,2013,12,48,USA,International,Individual,196.8,0,2,3,0,5,0,0,,0,4,0.274,0.071,0,0,0.0,0,93,2025-07-06,,,0
M003047,2025,2009,16,57,USA,Southwest,Premium,353.95,1,2,3,1,2,0,0,,0,4,0.11,0.0,1,0,0.0,0,22,2025-05-17,,,1
M003048,2025,2022,3,29,USA,Northeast,Premium,356.27,0,2,3,3,4,0,0,,0,4,0.314,0.095,0,0,0.0,0,73,2025-09-13,,,0
M003049,2025,2014,11,52,USA,Midwest,Individual,204.13,0,4,2,2,7,0,0,,0,2,0.329,0.099,1,0,166.06,0,93,2025-08-10,,,0
M003050,2025,2013,12,80,Canada,International,Individual,197.01,0,3,1,1,4,0,0,,0,3,0.24,0.054,0,0,114.56,0,55,2025-12-23,,,1
M003051,2025,2008,17,51,USA,At-Large,Corporate,1010.41,0,2,0,2,4,0,0,,0,1,0.127,0.0,0,0,0.0,0,5,2025-02-21,,,1
M003052,2025,2015,10,29,India,Southeast,Corporate,1003.62,1,3,3,0,2,0,0,,0,4,0.265,0.068,0,0,0.0,1,89,2025-11-22,,,0
M003053,2025,2019,6,21,USA,West,Individual,191.06,0,1,1,0,5,0,0,,0,2,0.104,0.0,0,0,0.0,0,34,2025-07-13,,,0
M003054,2025,2010,15,59,USA,West,Individual,190.12,1,3,1,1,0,0,0,,0,4,0.219,0.042,0,0,0.0,0,3,2025-04-11,,,1
M003055,2025,2018,7,77,USA,International,Nonprofit,483.67,1,1,0,1,2,0,0,,0,1,0.199,0.036,1,1,0.0,0,40,2025-02-23,,,1
M003056,2025,2019,6,21,USA,West,Retired,96.26,0,1,3,1,4,1,0,,5,2,0.189,0.032,0,0,0.0,0,69,2025-01-11,,,1
M003057,2025,2023,2,67,UK,International,Premium,333.28,1,2,1,0,2,1,0,,3,1,0.076,0.0,0,0,0.0,0,3,2025-03-21,,,1
M003058,2025,2013,12,62,USA,At-Large,Premium,361.05,1,2,3,1,3,0,0,,0,2,0.265,0.067,0,0,0.0,0,71,2025-07-16,,,1
M003059,2025,2010,15,73,Australia,Southwest,Individual,198.36,1,3,3,0,3,0,0,,0,1,0.208,0.036,1,0,0.0,0,53,2025-12-19,,,0
M003060,2025,2011,14,41,India,Midwest,Nonprofit,488.16,1,3,1,3,4,0,0,,0,3,0.204,0.035,0,1,239.6,0,118,2025-01-11,,,0
M003061,2025,2014,11,27,USA,West,Corporate,982.53,0,3,3,0,2,1,0,,7,3,0.295,0.082,0,0,0.0,0,41,2025-12-20,,,0
M003062,2025,2015,10,70,USA,At-Large,Premium,341.31,0,2,1,1,4,0,0,,0,3,0.392,0.131,0,0,0.0,0,108,2025-06-10,,,0
M003063,2025,2012,13,61,UK,Southwest,Individual,198.91,1,0,4,0,4,1,0,,8,3,0.272,0.07,0,0,0.0,0,119,2025-07-21,,,0
M003064,2025,2008,17,40,USA,At-Large,Individual,194.03,1,4,5,1,11,0,0,,0,2,0.403,0.133,0,0,0.0,0,36,2025-03-11,,,1
M003065,2025,2019,6,36,USA,Mid-Atlantic,Student,53.96,0,1,0,0,5,0,0,,0,0,0.13,0.002,0,0,207.83,0,107,2025-02-23,,,0
M003066,2025,2009,16,53,USA,Midwest,Individual,195.98,1,3,3,0,2,0,0,,0,5,0.268,0.066,0,0,0.0,0,73,2025-05-19,,,0
M003067,2025,2010,15,54,UK,At-Large,Nonprofit,474.26,1,3,1,1,9,0,0,,0,2,0.399,0.132,0,0,42.76,0,82,2025-06-12,,,1
M003068,2025,2023,2,47,USA,Southwest,Individual,198.2,0,4,1,0,0,0,0,,0,3,0.073,0.0,0,0,0.0,0,80,2025-11-15,,,0
M003069,2025,2020,5,34,USA,Mid-Atlantic,Retired,98.72,1,1,5,2,3,0,0,,0,3,0.264,0.07,0,0,0.0,0,21,2025-12-20,,,1
M003070,2025,2016,9,32,USA,Northeast,Premium,355.53,0,3,2,2,7,0,0,,0,2,0.33,0.101,0,0,0.0,0,20,2025-05-15,,,0
M003071,2025,2022,3,35,USA,West,Individual,193.03,0,2,2,2,1,0,0,,0,0,0.139,0.008,0,0,0.0,0,75,2025-11-12,,,0
M003072,2025,2011,14,48,USA,Northeast,Individual,194.32,1,5,8,5,1,0,0,,0,4,0.313,0.09,0,0,0.0,0,73,2025-12-21,,,0
M003073,2025,2015,10,30,USA,Southeast,Premium,348.0,1,3,4,2,1,0,0,,0,2,0.306,0.088,1,0,0.0,0,110,2025-04-29,,,1
M003074,2025,2022,3,38,USA,West,Individual,194.86,1,2,3,0,7,1,1,Chair,4,0,0.271,0.074,1,0,0.0,0,13,2025-12-28,,,1
M003075,2025,2012,13,27,USA,West,Corporate,1017.21,1,4,4,0,2,0,0,,0,3,0.115,0.0,0,0,0.0,0,108,2025-03-13,,,0
M003076,2025,2017,8,22,India,Southeast,Individual,197.63,1,2,1,0,2,0,0,,0,3,0.23,0.051,0,0,0.0,0,106,2025-01-13,,,1
M003077,2025,2024,1,53,USA,Southwest,Individual,196.35,1,1,0,0,0,0,0,,0,0,0.039,0.0,1,0,0.0,0,111,2025-10-10,,,0
M003078,2025,2020,5,78,USA,Southwest,Premium,343.1,1,3,4,1,2,0,0,,0,1,0.177,0.026,0,0,0.0,0,55,2025-09-11,,,0
M003079,2025,2020,5,31,USA,West,Corporate,987.84,1,3,3,2,3,0,0,,0,4,0.423,0.149,0,0,0.0,0,12,2025-10-14,,,1
